len_title,len_brand,len_material,len_color,len_description
11,1,1,0,51
15,1,0,0,115
19,2,0,0,76
11,2,0,0,76
8,1,0,0,52
6,1,0,0,69
20,1,1,0,151
11,1,0,0,43
6,1,0,0,37
7,1,0,0,173
13,2,0,0,56
22,1,0,0,145
14,1,1,1,69
9,1,0,0,73
11,1,0,0,118
11,3,0,0,104
13,2,1,1,86
5,2,0,0,146
15,2,0,0,168
6,1,0,0,90
10,3,0,0,56
13,1,0,1,94
14,2,0,0,61
19,2,0,0,150
11,2,1,0,57
14,1,0,0,122
15,3,0,2,87
9,1,0,0,74
9,1,0,0,74
9,1,0,0,74
4,1,0,0,49
4,1,0,0,49
8,2,0,0,144
10,2,0,0,86
10,2,0,0,86
10,3,0,0,64
13,1,0,0,145
10,1,0,0,92
14,2,0,0,102
9,1,1,0,68
13,1,0,1,37
7,1,0,0,103
7,1,0,0,103
12,1,0,0,97
9,1,0,0,119
12,2,0,0,48
21,2,0,0,98
11,1,0,0,34
11,1,0,0,34
12,3,0,0,66
9,1,0,0,66
10,1,0,0,74
15,2,0,0,92
5,1,0,1,88
5,1,0,1,88
6,1,0,0,50
7,1,0,0,42
10,1,0,1,81
10,1,0,1,81
10,1,0,1,81
9,3,0,0,118
11,3,1,1,78
20,1,0,0,80
11,1,0,0,98
16,2,0,1,122
15,2,0,1,107
15,2,0,1,107
5,1,4,0,58
13,1,0,0,115
7,2,0,0,53
10,3,0,0,115
8,1,0,1,86
8,1,0,1,86
15,1,0,0,79
6,1,0,0,57
14,3,0,0,47
7,2,0,0,56
6,1,0,0,56
4,1,0,0,39
11,1,0,0,65
11,1,0,0,65
12,2,0,0,44
8,1,0,1,48
8,1,0,1,48
15,1,0,2,220
15,1,0,2,220
15,1,0,2,220
13,1,1,1,74
15,1,0,0,141
14,1,2,0,96
14,1,2,0,96
19,1,0,0,99
13,1,1,1,112
11,1,0,0,63
6,1,0,0,97
14,1,0,0,135
14,1,0,0,135
14,1,0,0,135
14,1,0,0,437
6,1,0,0,30
9,1,0,0,89
14,2,0,0,71
8,1,0,0,160
8,1,0,0,160
8,1,0,0,160
9,1,1,1,43
11,1,0,0,197
7,2,0,0,76
15,1,0,0,115
8,1,0,0,96
5,1,0,0,106
7,1,0,0,57
15,1,0,0,79
11,1,0,1,57
7,2,0,0,167
11,1,0,0,59
8,1,2,0,83
15,1,0,0,70
15,3,0,1,107
15,3,0,1,107
15,3,0,1,107
5,1,0,0,104
5,1,0,0,104
11,1,0,0,51
11,2,1,1,101
13,3,0,0,107
17,2,0,1,115
17,2,0,1,115
21,3,1,1,240
21,3,1,1,240
15,4,0,1,120
15,4,0,1,120
11,2,0,0,83
11,2,1,1,42
8,1,0,1,58
8,1,0,1,58
14,1,0,0,160
9,1,0,0,125
8,1,0,1,169
11,3,0,0,80
7,2,0,0,50
15,2,0,0,96
5,1,0,1,54
11,3,0,1,130
11,3,0,1,130
5,1,0,0,111
14,1,0,0,190
16,1,0,0,125
11,1,0,0,70
11,1,0,0,70
14,2,0,0,290
12,3,0,1,65
9,1,0,0,111
13,2,0,0,144
12,1,0,1,119
12,1,0,1,119
15,1,0,0,130
12,1,0,1,82
11,1,0,0,113
13,3,0,0,86
14,2,0,0,226
16,1,0,0,57
5,1,0,0,130
8,1,0,0,78
8,2,0,0,114
9,2,4,1,50
9,2,4,1,50
4,1,0,0,53
22,1,0,0,59
11,1,1,1,179
11,1,1,1,179
11,1,1,1,179
16,1,0,2,203
16,1,0,2,203
24,1,0,0,112
8,1,0,0,112
5,1,0,0,59
10,2,0,0,64
7,1,1,1,96
7,1,1,1,96
7,1,1,1,96
17,1,0,0,89
12,2,1,2,58
20,1,0,0,192
16,1,0,0,130
16,1,0,0,130
14,2,1,1,108
20,2,0,2,128
20,2,0,2,128
20,2,0,2,128
4,1,0,0,80
16,2,0,0,97
8,1,0,0,189
17,1,0,0,106
12,1,0,1,178
12,1,0,1,178
12,1,0,1,178
11,3,0,0,85
7,1,0,0,77
10,2,0,0,65
13,1,0,0,63
8,1,0,0,73
13,1,0,0,70
12,1,0,0,42
19,2,1,1,62
19,2,1,1,62
16,6,0,1,100
11,2,0,0,88
20,1,0,1,171
7,1,0,0,93
12,1,0,0,149
6,1,0,1,108
12,2,0,0,118
15,1,0,0,102
16,3,0,0,181
16,3,0,0,181
11,2,1,0,111
11,2,1,0,111
12,2,1,1,64
14,3,0,0,202
8,3,0,0,68
4,1,0,0,44
16,1,0,0,91
8,1,0,0,42
11,2,0,0,60
11,2,0,0,60
11,2,0,0,60
8,2,0,0,85
14,2,0,2,158
13,3,0,0,41
12,1,0,0,104
9,2,0,0,74
7,1,0,0,100
18,1,0,0,111
19,2,0,0,89
10,2,0,0,112
25,1,0,0,171
25,1,0,0,171
8,1,0,0,85
12,1,1,1,154
12,1,1,1,154
14,2,0,0,105
9,1,0,0,45
4,1,0,0,72
8,2,0,0,152
13,3,0,0,76
23,1,0,0,259
6,2,0,0,50
6,2,0,0,50
13,2,1,1,149
13,2,1,1,149
7,1,0,0,48
11,1,0,0,127
8,3,0,0,139
12,2,0,0,213
13,1,0,0,72
10,1,0,0,81
12,2,0,0,62
13,2,0,0,90
19,2,0,0,85
14,1,1,0,43
13,2,0,0,85
6,1,0,0,126
10,3,0,0,65
17,3,1,1,184
4,1,0,0,65
9,1,0,0,100
10,2,0,0,56
9,2,0,2,182
9,2,0,2,182
7,1,0,0,169
18,1,1,0,46
10,1,0,0,100
17,4,0,2,87
9,2,0,1,100
14,1,0,0,35
14,1,0,0,109
10,1,0,0,37
6,1,0,0,75
6,1,0,0,75
6,1,0,0,75
16,2,0,1,127
10,1,0,0,127
10,1,0,0,127
10,1,0,0,127
10,1,1,1,94
10,1,1,1,94
10,1,1,1,94
7,1,0,0,50
8,1,0,0,65
10,1,0,0,107
17,2,0,3,136
7,1,0,0,110
10,2,1,1,66
6,1,1,1,167
11,1,0,2,110
13,2,1,2,60
11,2,0,0,44
11,2,0,0,44
11,3,1,3,55
11,3,1,3,55
8,1,1,0,92
13,1,0,0,169
11,1,0,1,94
9,2,0,0,70
10,1,0,0,71
10,1,0,0,71
17,1,0,0,160
6,2,0,0,90
13,1,0,1,149
12,2,1,1,100
12,2,1,1,100
12,2,1,1,100
12,2,1,1,100
5,1,0,0,117
7,2,0,0,65
10,2,0,0,76
10,2,0,0,76
10,2,0,0,76
10,2,0,0,76
10,2,0,0,76
10,1,0,1,97
23,2,1,1,112
9,1,0,0,78
12,2,1,0,240
16,3,0,0,44
10,1,0,0,48
10,1,0,0,48
10,1,0,0,133
15,3,0,2,183
6,2,0,0,185
10,1,0,0,67
21,2,1,1,155
6,1,0,0,128
12,2,0,0,54
13,1,0,0,62
7,1,0,0,119
12,1,0,0,70
12,1,0,0,70
7,1,0,0,49
15,1,0,0,197
9,1,0,0,37
8,1,0,0,107
9,1,1,2,119
9,1,1,1,47
13,1,1,1,75
8,2,0,0,55
13,3,0,1,94
8,2,0,0,84
10,1,0,0,87
21,2,0,0,121
12,1,0,0,182
8,1,0,0,49
6,1,0,0,96
8,1,0,0,148
8,1,0,0,148
13,1,0,0,96
11,1,0,0,100
18,1,1,0,197
18,1,1,0,197
14,1,0,0,172
14,1,0,0,172
11,1,0,0,169
11,2,0,0,97
6,1,0,0,27
5,1,0,0,62
16,2,0,0,73
7,1,0,0,233
7,1,0,0,233
7,2,0,0,80
5,2,0,0,44
9,1,0,0,67
12,1,0,0,184
12,1,0,0,184
10,3,0,0,121
11,1,1,1,147
11,1,1,1,147
11,1,1,1,147
11,1,1,1,147
11,1,1,1,147
11,1,1,1,147
14,1,2,1,104
14,1,2,1,104
11,1,0,0,159
7,1,0,1,57
11,1,0,0,43
11,1,0,0,43
14,2,0,0,82
19,2,1,1,150
19,2,1,1,150
19,2,1,1,150
9,1,0,0,131
9,1,1,1,99
9,1,1,1,99
9,1,1,1,99
8,1,2,1,102
8,1,2,1,102
4,1,0,0,102
7,2,1,1,82
7,2,1,1,82
7,2,1,1,82
11,2,0,0,104
8,1,1,1,78
7,3,0,0,67
10,1,0,0,128
10,1,0,0,128
20,3,0,0,243
8,1,1,0,62
5,1,0,0,100
13,2,0,0,73
13,1,1,0,61
4,1,0,0,134
13,1,0,0,52
8,1,0,1,59
9,2,1,0,72
9,2,1,0,72
8,1,0,0,69
13,2,1,1,83
13,2,1,1,83
13,2,1,1,83
13,4,0,1,83
13,4,0,1,83
16,1,0,1,112
4,1,1,1,67
8,1,0,0,64
20,1,0,2,125
20,1,0,1,125
20,1,0,2,125
20,1,0,1,125
8,2,0,1,47
15,1,0,0,192
12,1,0,0,155
8,1,1,1,49
13,2,0,0,61
7,1,0,0,65
7,1,0,0,65
7,1,0,0,63
7,1,0,0,63
14,2,1,2,97
14,2,1,2,97
14,2,1,2,97
8,1,0,0,84
11,3,1,0,97
11,3,1,0,97
8,2,0,0,58
18,1,0,0,187
8,1,0,0,45
12,1,0,0,145
18,2,0,0,43
14,2,0,0,80
5,2,0,0,64
5,2,0,0,64
5,2,0,0,64
5,2,0,0,64
5,2,0,0,64
9,2,0,0,77
13,3,0,0,67
12,2,1,0,45
12,2,1,0,45
12,2,1,0,45
9,1,1,1,51
9,1,0,1,99
13,1,0,1,155
13,1,0,1,155
11,2,0,0,65
25,1,0,0,141
10,1,0,0,67
9,1,0,0,107
16,1,0,0,58
9,1,0,0,101
8,2,0,0,58
11,1,0,0,74
10,2,2,0,88
10,2,2,0,88
17,2,4,1,79
7,1,0,0,60
8,1,0,0,53
19,2,0,0,222
7,2,0,2,75
8,1,0,0,129
21,3,0,0,195
11,2,0,0,60
11,2,0,0,60
11,2,0,1,124
11,2,0,1,124
11,1,0,1,51
13,3,0,2,113
6,1,1,1,70
10,1,0,0,172
12,2,0,2,142
7,1,0,0,112
15,2,0,0,149
11,1,0,0,154
8,1,1,1,46
8,1,1,1,46
8,1,1,1,46
8,1,1,1,46
9,1,0,0,134
9,1,1,1,92
12,2,0,0,80
14,1,0,0,181
8,2,0,0,53
9,3,0,1,124
9,3,0,1,124
10,1,0,0,176
15,1,0,0,118
9,1,1,0,114
9,1,1,0,114
10,3,0,0,60
21,2,0,0,195
12,3,2,0,93
8,1,0,0,108
10,4,0,0,147
6,1,0,0,38
6,1,0,0,43
10,1,0,0,157
10,1,0,0,157
16,1,0,0,52
21,1,1,0,156
21,1,1,0,156
11,1,0,0,49
7,1,0,0,150
11,2,0,3,92
11,2,0,3,92
7,2,0,0,53
9,1,0,0,122
22,3,0,0,172
7,2,1,1,29
10,1,0,1,120
10,1,0,1,120
9,1,0,0,85
10,1,0,0,41
13,2,0,0,116
14,1,0,0,75
9,1,0,0,137
11,1,1,0,52
8,1,0,0,65
7,1,0,1,98
7,1,0,1,98
7,1,4,0,58
7,1,4,0,58
7,1,4,0,58
10,2,0,0,63
4,1,0,0,74
4,1,0,0,74
13,1,0,0,82
7,2,0,0,102
6,1,0,1,38
6,1,0,1,38
16,1,0,0,127
16,1,0,0,63
14,2,0,0,73
7,1,1,1,58
7,1,1,1,58
6,1,0,0,81
15,3,1,2,169
15,3,1,2,169
12,3,0,0,101
11,2,0,1,118
11,2,0,1,118
7,3,0,0,104
11,2,0,0,222
11,2,0,0,222
11,2,0,0,222
15,1,1,1,72
16,1,0,0,134
13,1,1,0,100
4,1,0,0,50
21,1,0,0,208
12,2,0,0,35
17,2,0,0,159
6,1,1,1,45
24,2,1,1,164
14,1,0,0,69
15,1,0,0,77
10,1,1,0,94
12,2,1,0,43
12,2,1,0,43
12,2,1,0,43
13,1,0,0,102
13,1,0,0,102
11,1,1,1,82
13,1,0,0,108
14,2,0,1,44
13,1,0,0,93
4,1,0,0,110
11,1,0,0,104
11,1,0,0,104
11,1,0,0,197
10,2,0,0,178
12,1,1,0,72
12,3,3,0,118
19,2,1,0,76
19,2,1,0,76
6,1,0,0,78
11,2,0,0,85
13,3,0,0,99
15,1,0,1,168
15,1,0,1,168
16,2,0,0,52
13,2,0,0,171
8,2,0,0,176
13,2,0,0,53
18,3,0,0,173
5,1,0,0,40
7,2,0,0,141
7,2,0,0,141
10,1,0,0,65
7,1,1,1,272
7,1,1,1,272
14,1,0,0,65
15,1,0,0,253
20,1,0,2,108
20,1,0,1,108
20,1,0,2,108
20,1,0,1,108
12,1,0,0,36
12,1,0,0,36
10,1,0,0,93
10,1,0,0,93
9,2,0,0,38
7,2,0,0,105
15,1,0,0,94
15,1,0,0,94
15,1,0,0,94
5,1,0,0,124
15,1,1,1,114
15,1,1,1,114
15,1,1,1,114
15,1,0,0,95
10,1,0,0,78
16,2,1,1,113
16,2,1,1,113
13,1,0,0,125
15,1,0,0,89
9,2,0,0,73
11,2,0,1,225
11,2,0,1,225
4,1,0,1,67
14,2,0,0,152
17,1,2,1,119
13,1,0,0,96
9,1,0,0,164
10,1,0,0,72
13,3,0,0,102
11,2,0,0,56
11,2,0,0,82
17,2,0,0,78
7,2,0,0,57
11,1,0,0,140
13,2,0,0,120
16,2,0,0,147
10,1,0,0,76
6,1,0,2,198
6,1,0,2,198
10,3,0,0,50
9,2,0,1,110
9,2,0,1,110
9,2,0,1,110
9,2,0,0,70
12,1,0,0,93
12,1,0,0,106
7,1,1,1,55
7,1,1,1,55
10,1,0,0,57
12,1,0,0,62
12,1,0,0,62
14,2,0,0,80
14,3,0,0,145
4,1,0,0,52
9,1,0,0,93
17,1,0,0,481
10,2,0,0,45
11,2,0,0,84
18,1,0,0,111
11,4,0,1,102
15,1,0,1,143
15,1,0,1,143
9,1,0,0,74
8,2,0,0,90
5,1,0,0,191
12,2,1,1,44
12,2,1,1,44
12,1,0,0,129
14,1,1,1,175
14,1,1,1,175
10,2,0,0,61
20,2,1,1,50
15,1,0,0,136
10,1,0,0,199
14,1,0,0,147
10,2,0,0,57
6,2,0,0,36
12,1,0,0,61
14,2,0,0,134
5,2,0,0,70
5,2,0,0,70
11,1,0,0,54
10,2,0,0,79
14,1,2,1,106
10,1,1,0,53
10,1,1,0,53
13,1,0,0,192
6,1,0,0,75
8,2,0,1,95
8,2,0,1,95
8,2,0,1,95
8,1,1,0,49
8,2,0,0,93
8,2,0,0,93
19,3,0,0,87
14,1,0,0,146
14,1,0,0,146
13,3,0,0,137
16,1,0,2,178
16,1,0,2,178
16,1,0,2,178
4,1,1,0,79
4,1,1,0,79
4,1,1,0,79
4,1,1,0,79
4,1,1,0,79
15,1,0,1,92
6,2,0,0,100
5,2,0,0,52
12,6,0,2,104
12,6,0,2,104
12,6,0,2,104
12,6,0,2,104
12,6,0,2,104
12,1,1,0,53
12,2,0,0,86
10,2,0,0,187
5,1,0,1,61
5,1,0,1,61
5,1,0,1,61
11,2,0,0,103
16,3,0,0,74
14,1,0,0,126
15,1,0,1,103
13,1,0,0,89
16,1,0,1,61
16,1,0,1,61
16,1,0,1,61
9,1,0,0,64
8,1,0,0,82
8,1,0,0,82
17,2,0,0,55
11,1,0,0,44
6,1,1,0,45
12,3,0,0,60
16,2,0,1,184
10,1,0,0,269
10,1,0,0,269
12,1,0,2,140
12,1,0,2,140
12,1,0,2,140
7,2,0,0,101
13,1,0,0,98
7,1,0,0,105
14,2,0,0,100
5,1,1,0,94
5,1,1,0,94
8,2,0,2,62
8,2,0,2,62
11,2,0,0,101
11,1,0,0,145
12,1,0,0,152
10,3,2,1,75
15,1,0,0,105
9,3,1,1,118
16,2,0,0,71
9,4,0,0,148
8,1,0,0,54
8,1,0,0,54
8,1,0,0,175
8,1,0,0,175
15,2,0,0,84
9,2,0,0,78
10,3,0,0,115
18,1,0,1,120
11,1,0,0,90
9,1,0,0,115
21,2,0,0,125
12,2,0,0,130
10,2,1,1,130
10,2,1,1,130
10,2,1,1,130
6,1,0,0,78
10,1,0,0,68
11,1,0,0,232
13,1,0,1,113
19,3,1,1,215
19,3,1,1,215
12,1,1,0,52
16,1,0,0,164
9,1,1,2,87
9,1,1,2,87
14,1,0,0,83
14,1,0,1,195
11,1,0,0,75
7,3,0,0,42
7,3,0,0,42
13,3,0,0,66
8,2,0,0,144
9,1,1,1,78
11,3,0,1,84
11,3,0,1,84
8,1,1,1,56
13,2,0,0,68
15,2,0,0,108
4,1,0,0,47
15,2,0,0,149
6,2,0,1,39
6,2,0,1,39
14,1,0,0,99
11,2,0,0,80
10,1,0,0,78
12,2,0,0,74
15,2,1,1,164
15,2,1,1,164
6,2,2,0,49
14,1,0,0,48
15,2,0,0,133
15,2,1,0,151
15,2,1,0,151
14,1,0,0,133
10,1,0,0,67
4,1,0,0,36
10,1,0,0,134
11,1,0,0,43
9,1,0,0,87
14,1,0,0,76
7,2,1,2,127
6,2,0,0,43
10,1,1,1,105
22,2,0,2,164
10,1,0,0,59
10,1,0,0,59
9,1,0,0,94
10,3,0,1,48
6,1,0,0,36
10,2,0,0,112
7,2,0,0,54
8,1,1,0,163
8,1,1,0,163
8,1,1,1,63
8,1,1,1,63
8,1,1,1,63
8,1,1,1,63
14,1,0,0,108
8,1,0,0,51
18,1,0,0,121
18,1,0,0,121
15,2,0,0,171
8,2,2,0,42
8,2,2,0,42
20,2,0,0,86
12,4,0,0,139
16,1,1,1,96
14,1,0,0,82
13,1,0,0,72
6,1,0,0,68
5,1,0,1,74
13,1,0,0,86
7,1,1,0,43
4,2,0,0,53
9,1,0,0,61
9,1,0,0,61
10,2,0,0,105
10,2,0,0,105
13,2,0,0,404
13,2,0,0,404
13,2,0,0,404
13,2,0,0,404
13,1,1,1,90
13,1,1,1,90
13,1,1,1,90
12,2,0,0,79
9,4,0,0,92
8,1,0,0,80
10,2,4,0,63
10,2,4,0,63
16,1,0,0,129
9,2,0,0,85
22,1,0,2,192
13,2,0,0,78
16,2,1,1,222
11,1,2,2,79
10,1,0,0,64
9,2,0,1,64
12,1,0,0,89
13,4,0,0,129
13,1,2,1,85
13,1,2,1,85
8,2,0,0,50
8,2,0,0,50
8,2,0,0,50
11,3,0,0,116
9,1,0,0,61
9,2,0,1,181
10,1,0,0,81
11,2,0,0,41
13,1,0,0,81
11,1,1,1,59
13,1,0,0,78
12,2,1,0,52
12,2,1,0,52
11,1,0,0,92
11,1,0,0,52
10,1,0,0,52
6,1,0,0,58
13,1,0,0,67
10,1,0,1,89
10,1,0,1,89
8,1,0,1,49
8,1,0,1,49
7,1,0,0,129
8,1,0,0,81
10,1,1,0,102
10,1,1,0,102
12,2,0,0,87
5,1,0,0,49
26,3,0,0,143
10,2,0,0,60
10,2,0,0,60
7,2,0,1,56
9,1,0,0,92
16,1,0,0,167
16,1,0,0,167
10,1,0,0,45
12,3,0,0,98
9,1,0,0,120
16,2,0,0,108
7,2,0,0,64
10,1,0,0,107
12,3,0,0,34
18,3,0,0,157
9,1,0,0,116
12,3,0,0,63
12,3,0,0,84
12,1,0,0,88
7,1,0,0,77
13,1,0,0,173
6,1,0,0,69
11,2,0,0,89
7,1,0,0,100
10,2,0,0,60
15,1,0,1,188
14,1,0,0,51
18,1,0,0,169
18,1,0,0,169
18,1,0,0,169
13,3,0,0,166
13,3,0,0,166
10,2,0,0,160
10,1,0,0,169
17,1,0,0,209
11,1,0,0,74
10,2,0,0,94
10,2,0,0,66
10,1,1,2,127
8,1,0,1,71
8,1,0,1,71
8,1,0,1,71
8,1,0,1,71
14,2,0,0,88
13,1,1,1,55
23,2,1,1,263
19,1,0,0,79
6,3,0,0,33
15,1,0,0,126
5,1,1,1,45
8,2,0,0,31
16,1,0,0,95
9,4,0,0,121
12,2,0,0,172
12,2,0,0,172
8,1,0,1,51
9,2,0,0,84
12,3,0,0,132
6,1,0,0,60
19,2,4,1,94
8,1,0,0,73
9,1,0,0,41
21,2,1,1,91
7,1,0,0,58
14,3,0,0,82
12,1,0,0,27
16,3,0,1,151
11,1,0,0,122
18,3,0,0,48
12,1,0,1,233
8,2,0,0,61
8,1,0,0,54
11,2,0,0,61
9,1,0,0,75
15,2,1,1,101
15,2,1,1,101
17,2,0,1,49
10,1,0,0,81
10,1,0,0,81
16,1,0,0,92
8,2,0,1,159
15,1,1,1,50
14,1,0,0,93
14,2,0,0,134
16,1,0,0,122
14,2,2,2,84
14,2,2,2,84
9,1,0,0,44
8,1,0,0,58
12,1,2,0,53
12,2,0,0,47
17,1,1,1,113
15,3,0,0,82
12,1,0,0,121
13,1,0,0,124
14,2,0,0,49
19,2,0,0,100
18,3,0,0,157
10,2,1,0,96
17,2,0,1,115
17,2,0,1,115
17,2,0,1,115
17,2,0,1,115
15,2,1,1,104
15,1,0,2,162
16,2,1,1,178
16,2,1,1,178
14,2,1,0,72
11,1,0,0,54
8,1,0,0,52
16,2,0,0,88
16,2,0,0,88
14,1,2,0,81
14,1,0,0,68
15,8,0,2,109
18,2,0,0,219
9,1,0,0,74
12,3,0,0,203
16,2,2,1,245
7,2,0,0,77
11,2,0,0,74
13,1,0,0,67
10,1,1,1,78
17,1,0,0,188
12,2,0,0,47
18,3,0,0,191
18,1,1,0,114
18,1,1,0,114
9,3,0,0,100
9,1,0,0,47
8,2,0,0,56
10,1,0,0,216
10,1,0,0,216
10,1,0,0,216
16,2,1,1,108
4,1,0,0,82
8,1,0,0,87
6,1,0,0,79
21,3,1,1,243
21,3,1,1,243
5,1,0,0,43
18,2,0,0,87
14,4,2,0,145
17,1,0,0,131
17,1,0,0,131
9,1,0,1,121
9,1,0,1,121
5,1,0,0,50
15,1,0,0,121
19,3,0,0,179
16,2,0,0,55
15,2,0,0,161
8,1,1,1,105
8,1,1,1,105
8,1,0,0,162
10,1,0,0,71
18,1,0,0,139
18,1,0,0,139
4,1,0,0,90
7,2,0,0,105
8,1,0,0,45
16,2,0,0,146
16,2,0,0,146
8,1,1,1,61
15,2,0,0,69
5,1,1,0,64
12,2,0,0,124
9,2,2,0,78
11,1,0,0,70
13,2,0,0,52
6,2,1,1,77
7,1,0,0,74
8,1,0,0,55
8,2,0,0,76
10,2,2,0,74
7,1,0,0,65
10,1,0,0,98
14,1,1,0,51
15,1,0,1,53
15,1,0,1,53
7,1,0,0,53
5,1,0,0,60
9,1,0,0,129
9,1,2,0,58
21,1,0,0,121
16,2,0,0,126
16,2,0,0,126
6,2,0,0,94
16,2,0,0,227
10,2,0,0,27
12,2,0,0,115
14,2,0,0,140
9,1,0,0,71
10,1,0,0,69
9,2,0,0,143
5,1,0,0,47
8,1,0,0,62
14,2,1,2,54
14,2,1,2,54
4,1,0,0,43
12,2,0,0,76
10,2,0,0,51
10,2,0,0,51
10,2,0,0,51
6,1,0,1,77
8,2,0,0,78
7,1,0,0,65
15,1,0,0,145
15,1,0,0,145
12,2,0,0,211
10,1,0,0,54
6,1,0,0,51
10,1,3,1,60
10,1,3,1,60
24,2,0,0,177
14,1,1,0,85
10,2,0,0,71
12,1,0,0,78
13,3,1,1,45
7,1,1,0,51
17,1,0,0,34
12,1,0,0,329
12,1,0,0,329
5,1,0,0,48
5,1,0,0,48
15,2,1,1,96
9,2,0,1,182
9,2,0,1,182
8,2,1,1,167
10,2,2,0,51
15,2,0,0,86
16,1,0,0,116
12,1,0,1,125
12,1,0,1,125
10,1,0,0,52
18,1,0,0,106
17,1,0,0,88
10,1,0,0,121
14,1,1,1,156
14,1,1,1,156
10,1,0,0,124
10,1,0,0,124
6,1,0,0,50
7,2,0,0,44
11,1,0,0,181
11,1,0,0,181
17,3,0,0,194
11,3,2,0,100
9,2,2,0,67
9,2,2,0,67
5,1,0,0,57
5,1,0,0,57
19,1,0,0,53
19,3,0,0,55
9,1,0,0,44
5,1,0,1,56
12,1,0,0,93
10,2,0,0,76
10,2,0,0,76
10,2,2,0,61
10,2,2,0,61
10,2,2,0,61
10,2,2,0,61
7,1,0,0,71
9,1,0,0,115
9,2,0,0,66
9,2,0,0,66
10,1,1,1,125
10,1,1,1,125
10,1,1,1,125
19,1,0,0,43
9,1,0,0,68
13,1,0,0,64
9,1,0,0,129
9,1,0,0,129
8,2,0,0,65
14,1,0,0,109
4,1,0,2,104
4,1,0,2,104
15,1,1,1,102
6,1,0,0,133
9,1,0,0,140
13,1,3,0,66
7,1,0,0,134
8,1,1,1,67
8,1,0,0,45
9,1,1,0,50
8,1,0,1,120
8,1,0,1,120
8,1,0,1,120
13,2,0,3,84
13,2,0,3,84
11,3,1,0,59
11,3,1,0,59
8,2,0,1,45
10,3,0,0,85
10,3,0,0,105
8,2,1,0,54
8,2,1,0,54
8,2,1,0,54
15,1,0,0,56
12,2,1,1,184
8,2,0,0,43
8,2,0,0,62
9,1,0,0,62
8,1,1,1,56
12,3,0,0,74
12,1,0,0,192
8,1,0,0,69
10,1,0,0,103
10,1,0,0,103
13,1,0,0,63
4,1,0,0,61
11,3,0,0,59
16,2,1,2,193
7,1,0,0,98
14,2,0,0,130
14,2,0,0,130
13,2,0,0,73
7,1,0,0,36
12,2,0,0,39
15,2,0,0,270
11,2,0,0,33
4,2,0,0,51
11,2,0,1,125
11,2,0,1,125
19,2,0,0,58
10,2,0,0,41
11,1,0,0,118
11,2,0,0,61
9,1,0,0,169
8,1,0,0,59
8,1,0,0,59
10,1,0,0,112
9,2,1,1,39
17,2,0,0,93
14,1,4,1,83
13,2,1,0,44
5,1,1,1,64
6,1,0,0,52
10,4,1,0,73
11,2,0,0,79
11,2,0,0,53
7,2,0,0,83
17,1,0,0,73
17,1,0,0,73
11,2,0,0,61
19,1,1,1,69
8,1,1,0,48
8,2,0,0,75
10,1,0,0,82
10,2,0,0,114
8,1,1,1,79
8,1,1,1,79
13,3,0,0,178
13,3,0,0,104
10,1,0,2,166
11,1,0,0,121
15,1,0,0,50
15,1,0,0,50
15,1,0,0,50
9,1,0,0,60
14,2,0,1,107
18,1,0,1,138
18,1,0,1,138
12,1,0,0,101
12,2,0,0,84
10,1,0,0,103
8,1,1,0,43
8,3,1,0,90
8,3,1,0,90
14,2,0,0,51
10,1,0,0,106
5,1,0,0,45
9,1,0,0,57
9,1,0,0,57
7,1,0,0,132
8,3,0,0,62
12,3,0,0,127
12,3,0,0,127
10,3,0,0,72
10,3,0,0,72
7,1,0,0,63
7,1,0,0,66
7,2,0,0,57
10,2,0,0,95
11,1,0,0,76
9,3,7,0,145
5,2,1,1,67
5,2,1,1,67
5,1,0,0,45
12,1,0,0,221
11,1,0,0,167
9,2,0,0,183
9,2,0,0,183
9,2,0,0,183
9,2,0,0,183
21,3,0,0,188
9,1,0,0,102
8,1,0,0,65
16,1,0,0,242
16,1,0,0,242
8,1,0,0,169
8,1,0,0,169
8,1,0,0,169
10,1,0,0,139
11,1,0,0,64
3,1,0,0,119
8,2,0,0,56
8,1,1,1,101
15,2,0,0,106
8,2,0,0,140
8,2,0,0,140
4,1,0,1,100
10,2,0,0,84
8,2,0,0,58
9,2,0,0,66
7,2,1,1,66
7,2,1,1,66
8,2,1,1,54
9,2,0,0,51
9,1,1,0,93
9,1,1,0,93
10,1,0,1,142
14,2,0,0,52
17,1,0,1,215
17,1,0,1,215
17,1,0,1,215
17,1,0,1,215
17,1,0,1,215
17,1,0,1,215
13,1,0,0,65
13,2,0,0,80
12,2,0,0,164
13,3,0,1,108
9,3,0,1,69
9,3,0,1,69
9,3,0,1,69
11,3,0,0,91
11,3,1,1,118
11,3,1,1,118
15,1,0,0,83
12,2,0,0,75
8,2,0,0,67
4,1,0,0,145
14,1,0,2,75
24,1,0,0,192
15,1,0,0,44
17,1,0,0,74
9,1,1,0,48
11,1,0,0,136
5,1,0,0,125
11,1,0,1,107
12,1,0,2,177
12,2,1,1,96
13,1,0,0,65
8,1,1,1,84
8,1,1,1,84
18,3,0,0,225
10,1,0,1,70
12,1,0,0,107
12,1,0,0,107
6,1,0,0,66
18,1,0,0,60
17,1,0,0,102
6,1,0,0,198
9,1,0,0,67
18,2,0,0,97
16,1,0,1,118
8,1,0,0,162
20,2,1,1,95
13,3,0,0,71
12,1,0,0,133
12,2,0,0,90
